time,chamber_pressure_psia,chamber_temperature_C,fuel_pressure_psia,oxid_pressure_psia,fuel_line_drop_psia,fuel_bv_drop_psia,fuel_injector_drop_psia,oxid_line_drop_psia,oxid_bv_drop_psia,oxid_injector_drop_psia,fuel_volumetric_gpm,oxid_volumetric_gpm,fuel_line_velocity_mps,oxid_line_velocity_mps,fuel_injector_velocity_mps,oxid_injector_velocity_mps,fuel_line_reynolds_Re,oxid_line_reynolds_Re,fuel_volume_gal,oxid_volume_gal,throat_diameter_inches,thrust_lbf,exit_velocity_m_s,exit_pressure_psia,o_f_ratio,t_time_s
5.26200000000009,246.613661200084,2901.26341166566,345.006784467295,342.373502428148,4.89178038046134,1.01895363055909,91.9887589394729,2.56545643821768,1.5558672445599,92.1321499301514,6.3065094199373,6.41971733859642,4.24675549577464,4.32298884749389,3.00427193338628,3.05772443193441,24963.0936253178,7680951.88471317,0.339528451680383,0.327672351207047,1.24,504.985751684332,2913.88699648455,10.732060436431,1.5,5.26200000000009
5.26300000000009,246.600453280602,2901.25839647883,344.983287704775,342.349895998747,4.89122105014128,1.01884536026482,91.9789845496469,2.56516602283302,1.55570192378439,92.122360304122,6.30617435769828,6.41937626166747,4.24652986741032,4.3227591688831,3.00411231766012,3.05756197629909,24961.7673464707,7680543.79891405,0.339423345982321,0.327565358760464,1.24,504.958407386655,2913.88402688598,10.7314973112015,1.5,5.26300000000009
5.26400000000009,246.587247296822,2901.25338202701,344.959794933506,342.326293613381,4.89066183541699,1.01873711173967,91.9692121250864,2.56487566713149,1.55553663624873,92.1125726464216,6.30583934502955,6.41903523519864,4.24630427242626,4.32252952425177,3.00395272554806,3.05739954469803,24960.4412638379,7680135.77348858,0.339318245868216,0.327458371998077,1.24,504.931067188634,2913.88105772428,10.7309342672678,1.5,5.26400000000009
5.26500000000009,246.574043248275,2901.24836831002,344.936306152413,342.302695270951,4.8901027362537,1.01862888497719,91.9594416652082,2.56458537109518,1.55537138194305,92.102786956466,6.30550438191901,6.41869425917762,4.24607871081431,4.32229991359162,3.00379315704437,3.05723713712536,24959.1153773716,7679727.80842203,0.339213151337243,0.327351390919043,1.24,504.903731089259,2913.87808899932,10.7303713046103,1.5,5.26500000000009
5.26600000000009,246.560841134493,2901.24335532768,344.912821360422,342.279100970362,4.88954375261667,1.01852067997091,91.9496731694297,2.5642951347062,1.5552061608575,92.0930032336716,6.30516946835459,6.41835333359212,4.24585318256633,4.32207033689436,3.00363361214326,3.05707475357523,24957.789687024,7679319.9036997,0.339108062388576,0.327244415522523,1.24,504.876399087519,2913.87512071101,10.7298084232097,1.5,5.26600000000009
5.26700000000009,246.547640955009,2901.23834307981,344.889340556457,342.255510710517,4.8889848844712,1.01841249671438,91.9399066371683,2.56400495794668,1.55504097298223,92.0832214774552,6.30483460432421,6.41801245842985,4.2456276876742,4.32184079415172,3.00347409083901,3.05691239404179,24956.4641927473,7678912.05930686,0.339002979021388,0.327137445807676,1.24,504.849071182405,2913.87215285925,10.7292456230466,1.5,5.26700000000009
5.26800000000009,246.534442709354,2901.23333156623,344.865863739444,342.231924490319,4.88842613178256,1.01830433520116,91.9301420678417,2.56371484079874,1.55487581830738,92.0734416872332,6.30449978981578,6.4176716336785,4.24540222612978,4.32161128535541,3.00331459312584,3.05675005851918,24955.1388944937,7678504.27522882,0.338897901234855,0.327030481773661,1.24,504.821747372908,2913.86918544392,10.7286829041015,1.5,5.26800000000009
5.26900000000009,246.52124639706,2901.22832078678,344.84239090831,342.208342308673,4.88786749451606,1.0181961954248,91.9203794608679,2.56342478324453,1.55471069682311,92.063663862423,6.30416502481726,6.4173308593258,4.24517679792496,4.32138181049716,3.00315511899802,3.05658774700154,24953.8137922153,7678096.55145087,0.338792829028151,0.326923523419639,1.24,504.794427658019,2913.86621846492,10.7281202663551,1.5,5.26900000000009
5.27000000000009,246.508052017661,2901.22331074126,344.818922061981,342.184764164485,4.88730897263701,1.01808807737885,91.910618815665,2.56313478526616,1.55454560851958,92.0538880024417,6.30383030931657,6.41699013535946,4.24495140305159,4.32115236956871,3.00299566844979,3.05642545948303,24952.4888858645,7677688.88795833,0.338687762400452,0.32681657074477,1.24,504.767112036729,2913.86325192214,10.7275577097879,1.5,5.27000000000009
5.27100000000009,246.494859570688,2901.21830142951,344.795457199385,342.161190056659,4.88675056611074,1.01797998105686,91.9008601316515,2.56284484684581,1.55438055338696,92.0441141067068,6.30349564330164,6.41664946176721,4.24472604150156,4.32092296256179,3.00283624147541,3.0562631959578,24951.1641753936,7677281.28473649,0.338582701350931,0.326709623748213,1.24,504.739800508029,2913.86028581548,10.7269952343806,1.5,5.27100000000009
5.2720000000001,246.481669055674,2901.21329285135,344.771996319448,342.137619984101,4.88619227490261,1.01787190645241,91.8911034082459,2.56255496796561,1.5542155314154,92.034342174636,6.30316102676042,6.41630883853677,4.24450071326675,4.32069358946813,3.00267683806914,3.05610095642,24949.8396607547,7676873.74177068,0.338477645878766,0.326602682429131,1.24,504.712493070913,2913.85732014484,10.7264328401138,1.5,5.2720000000001
5.2730000000001,246.468480472153,2901.20828500659,344.748539421098,342.114053945718,4.88563409897797,1.01776385355905,91.881348644867,2.56226514860774,1.55405054259509,92.0245722056472,6.30282645968086,6.41596826565587,4.24427541833905,4.32046425027946,3.00251745822523,3.05593874086379,24948.5153419002,7676466.25904621,0.33837259598313,0.326495746786682,1.24,504.685189724373,2913.8543549101,10.725870526968,1.5,5.2730000000001
5.2740000000001,246.455293819656,2901.20327789506,344.725086503265,342.090491940414,4.88507603830219,1.01765582237035,91.871595840934,2.56197538875436,1.55388558691619,92.0148041991588,6.30249194205092,6.41562774311225,4.24405015671034,4.32023494498754,3.00235810193795,3.05577654928333,24947.1912187824,7676058.83654842,0.3382675516632,0.326388816820028,1.24,504.6578904674,2913.85139011116,10.725308294924,1.5,5.2740000000001
5.2750000000001,246.442109097719,2901.19827151658,344.701637564875,342.066933967098,4.88451809284065,1.01754781287987,91.8618449958663,2.56168568838764,1.55372066436889,92.0050381545889,6.30215747385853,6.41528727089364,4.24382492837251,4.3200056735841,3.00219876920155,3.05561438167278,24945.8672913535,7675651.47426263,0.338162512918152,0.326281892528331,1.24,504.630595298989,2913.84842574792,10.7247461439624,1.5,5.2750000000001
5.2760000000001,246.428926305873,2901.19326587098,344.678192604859,342.043380024677,4.88396026255875,1.01743982508118,91.8520961090832,2.56139604748978,1.55355577494336,91.9952740713563,6.30182305509167,6.4149468489878,4.24359973331745,4.31977643606089,3.00203946001031,3.0554522380263,24944.5435595661,7675244.17217417,0.338057479747163,0.326174973910752,1.24,504.603304218133,2913.84546182026,10.7241840740637,1.5,5.2760000000001
5.2770000000001,246.415745443653,2901.18826095809,344.654751622145,342.019830112058,4.88340254742192,1.01733185896787,91.8423491800047,2.56110646604296,1.55339091862979,91.9855119488799,6.3014886857383,6.41460647738246,4.24337457153706,4.31954723240966,3.00188017435848,3.05529011833805,24943.2200233723,7674836.9302684,0.337952452149407,0.326068060966452,1.24,504.576017223825,2913.8424983281,10.7236220852088,1.5,5.2770000000001
5.2780000000001,246.402566510592,2901.18325677771,344.631314615663,341.99628422815,4.88284494739557,1.0172239145335,91.8326042080506,2.56081694402937,1.55322609541837,91.9757517865786,6.30115436578638,6.41426615606538,4.24314944302323,4.31931806262215,3.00172091224033,3.0551280226022,24941.8966827246,7674429.74853064,0.337847430124062,0.325961153694592,1.24,504.54873431506,2913.83953527131,10.7230601773781,1.5,5.2780000000001
5.2790000000001,246.389389506224,2901.17825332968,344.607881584344,341.972742371861,4.88228746244514,1.01711599177164,91.8228611926412,2.56052748143123,1.5530613052993,91.9659935838718,6.30082009522388,6.41392588502431,4.24292434776786,4.31908892669014,3.00156167365014,3.05496595081292,24940.5735375753,7674022.62694625,0.337742413670305,0.325854252094336,1.24,504.521455490833,2913.83657264979,10.7224983505525,1.5,5.2790000000001
5.2800000000001,246.376214430082,2901.17325061381,344.584452527119,341.949204542099,4.8817300925361,1.01700809067589,91.8131201331969,2.56023807823075,1.55289654826278,91.9562373401792,6.30048587403879,6.41358566424702,4.24269928576286,4.31885982460537,3.00140245858218,3.05480390296437,24939.2505878769,7673615.56550059,0.337637402787313,0.325747356164845,1.24,504.494180750138,2913.83361046344,10.7219366047124,1.5,5.2800000000001
5.2810000000001,246.363041281702,2901.16824862994,344.561027442917,341.925670737774,4.88117283763389,1.01690021123983,91.8033810291384,2.55994873441013,1.55273182429899,91.9464830549204,6.30015170221908,6.41324549372126,4.24247425700014,4.3186307563596,3.00124326703071,3.05464187905074,24937.9278335818,7673208.56417902,0.337532397474262,0.325640465905282,1.24,504.46691009197,2913.83064871215,10.7213749398387,1.5,5.2810000000001
5.2820000000001,246.349870060618,2901.16324737788,344.53760633067,341.902140957796,4.88061569770403,1.01679235345703,91.7936438798867,2.55965944995162,1.55256713339816,91.9367307275155,6.29981757975274,6.41290537343481,4.24224926147159,4.31840172194459,3.00108409899002,3.05447987906619,24936.6052746424,7672801.6229669,0.33742739773033,0.325533581314808,1.24,504.439643515326,2913.82768739582,10.720813355912,1.5,5.2820000000001
5.2830000000001,246.336700766363,2901.15824685746,344.514189189311,341.878615201076,4.88005867271198,1.0166845173211,91.7839086848628,2.55937022483743,1.55240247555049,91.9269803573846,6.29948350662775,6.41256530337544,4.24202429916914,4.31817272135212,3.00092495445439,3.0543179030049,24935.2829110112,7672394.74184961,0.337322403554695,0.325426702392587,1.24,504.4123810192,2913.82472651435,10.720251852913,1.5,5.2830000000001
5.2840000000001,246.323533398473,2901.1532470685,344.490776017771,341.855093466522,4.87950176262327,1.0165767028256,91.7741754434881,2.55908105904981,1.55223785074619,91.9172319439482,6.2991494828321,6.41222528353092,4.24179937008469,4.31794375457395,3.00076583341809,3.05415595086104,24933.9607426406,7671987.92081251,0.337217414946534,0.325319829137783,1.24,504.385122602589,2913.82176606761,10.7196904308223,1.5,5.2840000000001
5.2850000000001,246.310367956483,2901.14824801083,344.467366814983,341.831575753047,4.87894496740341,1.01646890996416,91.7644441551842,2.55879195257101,1.55207325897548,91.907485486627,6.2988155083538,6.41188531388904,4.24157447421017,4.31771482160186,3.0006067358754,3.05399402262881,24932.6387694832,7671581.15984098,0.337112431905025,0.325212961549557,1.24,504.35786826449,2913.81880605552,10.7191290896208,1.5,5.2850000000001
5.2860000000001,246.297204439927,2901.14324968426,344.443961579879,341.808062059561,4.87838828701793,1.01636113873034,91.7547148193728,2.55850290538328,1.55190870022857,91.8977409848419,6.29848158318083,6.41154539443758,4.24134961153749,4.31748592242761,3.00044766182062,3.05383211830237,24931.3169914914,7671174.45892042,0.337007454429347,0.325106099627074,1.24,504.3306180039,2913.81584647797,10.718567829289,1.5,5.2860000000001
5.2870000000001,246.28404284834,2901.13825208863,344.420560311393,341.784552384977,4.8778317214324,1.01625338911776,91.744987435476,2.55821391746888,1.5517441744957,91.887998438014,6.29814770730121,6.41120552516433,4.24112478205857,4.31725705704298,3.00028861124801,3.05367023787591,24929.9954086177,7670767.8180362,0.336902482518678,0.324999243369496,1.24,504.303371819815,2913.81288733484,10.7180066498078,1.5,5.2870000000001
5.2880000000001,246.270883181258,2901.13325522375,344.397163008459,341.761046728206,4.87727527061237,1.01614566112001,91.7352620029161,2.55792498881008,1.5515796817671,91.8782578455648,6.29781388070295,6.41086570605708,4.24089998576534,4.31702822543976,3.00012958415188,3.05350838134363,24928.6740208147,7670361.23717374,0.336797516172195,0.324892392775989,1.24,504.276129711235,2913.80992862604,10.7174455511578,1.5,5.2880000000001
5.2890000000001,246.257725438216,2901.12825908944,344.373769670011,341.737545088161,4.87671893452342,1.01603795473071,91.7255385211156,2.55763611938914,1.55141522203299,91.8685192069157,6.29748010337406,6.41052593710362,4.24067522264973,4.31679942760973,2.99997058052651,3.0533465486997,24927.3528280349,7669954.71631843,0.336692555389079,0.324785547845715,1.24,504.248891677155,2913.80697035145,10.7168845333197,1.5,5.2890000000001
5.2900000000001,246.244569618749,2901.12326368554,344.350380294983,341.714047463755,4.87616271313114,1.01593026994344,91.7158169894972,2.55734730918837,1.5512507952836,91.8587825214887,6.29714637530254,6.41018621829177,4.24045049270367,4.31657066354467,2.99981160036619,3.05318473993832,24926.0318302309,7669548.25545566,0.336587600168508,0.32467870857784,1.24,504.221657716576,2913.80401251099,10.7163235962743,1.5,5.2900000000001
5.2910000000001,246.231415722395,2901.11826901187,344.326994882311,341.690553853901,4.87560660640114,1.01582260675183,91.7060974074838,2.55705855819003,1.55108640150919,91.8490477887056,6.29681269647643,6.40984654960933,4.24022579591908,4.31634193323637,2.99965264366522,3.05302295505367,24924.7110273553,7669141.85457085,0.336482650509661,0.324571874971527,1.24,504.194427828495,2913.80105510453,10.7157627400023,1.5,5.2910000000001
5.2920000000001,246.218263748687,2901.11327506824,344.303613430929,341.667064257513,4.87505061429902,1.01571496514947,91.6963797744986,2.55676986637643,1.55092204069999,91.8393150079889,6.29647906688375,6.4095069310441,4.24000113228792,4.31611323667662,2.99949371041789,3.05286119403996,24923.3904193606,7668735.51364942,0.336377706411718,0.324465047025941,1.24,504.167202011911,2913.79809813198,10.7152019644846,1.5,5.2920000000001
5.2930000000001,246.205113697163,2901.10828185449,344.280235939772,341.643578673505,4.87449473679043,1.01560734512999,91.6866640899649,2.55648123372986,1.55075771284626,91.829584178761,6.29614548651253,6.4091673625839,4.2397765018021,4.31588457385722,2.99933480061849,3.05269945689137,24922.0700061996,7668329.23267679,0.336272767873858,0.324358224740247,1.24,504.139980265824,2913.79514159322,10.7146412697017,1.5,5.2930000000001
5.2940000000001,246.191965567359,2901.10328937044,344.256862407778,341.620097100792,4.873938973841,1.01549974668701,91.6769503533065,2.55619266023265,1.55059341793824,91.8198553004446,6.29581195535079,6.40882784421654,4.23955190445359,4.31565594476996,2.99917591426134,3.05253774360211,24920.7497878247,7667923.01163837,0.33616783489526,0.324251408113609,1.24,504.112762589234,2913.79218548817,10.7140806556345,1.5,5.2940000000001
5.2950000000001,246.17881935881,2901.09829761591,344.233492833883,341.596619538288,4.8733833254164,1.01539216981412,91.6672385639471,2.5559041458671,1.55042915596618,91.8101283724626,6.29547847338658,6.40848837592986,4.23932734023431,4.31542734940664,2.99901705134072,3.05237605416638,24919.4297641887,7667516.85051961,0.336062907475105,0.324144597145194,1.24,504.08554898114,2913.78922981669,10.7135201222638,1.5,5.2950000000001
5.2960000000001,246.165675071054,2901.09330659072,344.210127217023,341.573145984909,4.8728277914823,1.01528461450497,91.6575287213109,2.55561569061554,1.55026492692035,91.8004033942385,6.29514504060794,6.40814895771168,4.23910280913622,4.31519878775907,2.99885821185094,3.05221438857837,24918.1099352443,7667110.74930593,0.335957985612573,0.324037791834166,1.24,504.058339440543,2913.78627457871,10.7129596695703,1.5,5.2960000000001
5.2970000000001,246.152532703628,2901.0883162947,344.186765556135,341.549676439571,4.87227237200438,1.01517708075317,91.6478208248219,2.5553272944603,1.55010073079101,91.7906803651951,6.29481165700291,6.40780958954981,4.23887831115127,4.31497025981905,2.99869939578631,3.05205274683229,24916.790300944,7666704.70798277,0.335853069306844,0.323930992179692,1.24,504.031133966443,2913.78331977411,10.7123992975347,1.5,5.2970000000001
5.2980000000001,246.139392256067,2901.08332672767,344.163407850158,341.526210901189,4.87171706694834,1.01506956855234,91.638114873905,2.55503895738371,1.54993656756843,91.7809592847566,6.29447832255954,6.40747027143211,4.23865384627141,4.31474176557838,2.99854060314113,3.05189112892234,24915.4708612406,7666298.72653558,0.335748158557099,0.323824198180936,1.24,504.003932557843,2913.78036540277,10.711839006138,1.5,5.2980000000001
5.2990000000001,246.126253727909,2901.07833788947,344.140054098029,341.50274936868,4.8711618762799,1.01496207789612,91.6284108679848,2.55475067936812,1.54977243724287,91.7712401523466,6.29414503726589,6.40713100334641,4.23842941448859,4.31451330502888,2.99838183390971,3.05172953484274,24914.1516160869,7665892.80494981,0.335643253362518,0.323717409837066,1.24,503.976735213742,2913.77741146461,10.7112787953608,1.5,5.2990000000001
5.3000000000001,246.113117118691,2901.0733497799,344.116704298686,341.479291840961,4.87060679996477,1.01485460877813,91.6187088064861,2.55446246039589,1.54960833980461,91.7615229673891,6.29381180111001,6.40679178528055,4.23820501579477,4.31428487816237,2.99822308808636,3.0515679645877,24912.8325654354,7665486.94321091,0.335538353722282,0.323610627147246,1.24,503.949541933143,2913.77445795952,10.710718665184,1.5,5.3000000000001
5.3010000000001,246.099982427951,2901.0683623988,344.093358451069,341.45583831695,4.87005183796871,1.01474716119201,91.6090086888343,2.55417430044936,1.54944427524393,91.7518077293085,6.29347861407996,6.40645261722237,4.23798065018192,4.31405648497064,2.9980643656654,3.05140641815141,24911.5137092391,7665081.14130433,0.335433459635574,0.323503850110645,1.24,503.922352715047,2913.77150488738,10.7101586155884,1.5,5.3010000000001
5.30200000000011,246.086849655226,2901.06337574599,344.070016554117,341.432388795564,4.86949699025746,1.0146397351314,91.5993105144548,2.55388619951091,1.54928024355112,91.7420944375294,6.29314547616381,6.40611349915974,4.23775631764199,4.31382812544554,2.99790566664114,3.0512448955281,24910.1950474506,7664675.39921556,0.335328571101573,0.323397078726428,1.24,503.895167558458,2913.76855224811,10.7095986465548,1.5,5.30200000000011
5.30300000000011,246.073718800053,2901.0583898213,344.046678606768,341.408943275722,4.86894225679679,1.01453233058992,91.5896142827732,2.5535981575629,1.54911624471644,91.7323830914764,6.29281238734962,6.4057744310805,4.23753201816695,4.31359979957888,2.9977469910079,3.05108339671199,24908.8765800226,7664269.71693004,0.335223688119461,0.323290312993761,1.24,503.867986462378,2913.76560004158,10.7090387580639,1.5,5.30300000000011
5.30400000000011,246.06058986197,2901.05340462454,344.023344607964,341.385501756341,4.86838763755247,1.01442494756123,91.5799199932153,2.55331017458771,1.5489522787302,91.7226736905744,6.29247934762548,6.40543541297252,4.23730775174877,4.31337150736247,2.99758833875998,3.05092192169728,24907.5583069081,7663864.09443326,0.335118810688421,0.323183552911814,1.24,503.840809425809,2913.7626482677,10.7084789500967,1.5,5.30400000000011
5.30500000000011,246.047462840516,2901.04842015555,344.000014556644,341.36206423634,4.86783313249031,1.01431758603896,91.5702276452074,2.55302225056774,1.54878834558269,91.712966234249,6.29214635697945,6.40509644482365,4.23708351837942,4.31314324878816,2.99742970989173,3.05076047047821,24906.2402280598,7663458.53171071,0.335013938807633,0.323076798479751,1.24,503.813636447756,2913.75969692636,10.707919222634,1.5,5.30500000000011
5.30600000000011,246.034337735227,2901.04343641415,343.976688451749,341.338630714641,4.86727874157611,1.01421024601676,91.5605372381757,2.55273438548538,1.54862444526421,91.7032607219253,6.29181341539962,6.40475752662177,4.23685931805088,4.31291502384776,2.99727110439745,3.05059904304898,24904.9223434305,7663053.02874785,0.334909072476281,0.322970049696742,1.24,503.786467527223,2913.75674601745,10.7073595756565,1.5,5.30600000000011
5.30700000000011,246.021214545644,2901.03845340016,343.953366292221,341.31520119016,4.86672446477569,1.01410292748828,91.5508487715468,2.55244657932301,1.54846057776505,91.693557153029,6.29148052287408,6.40441865835475,4.23663515075512,4.31268683253312,2.99711252227147,3.05043763940383,24903.6046529731,7662647.58553018,0.334804211693547,0.322863306561953,1.24,503.759302663213,2913.75379554089,10.7068000091452,1.5,5.30700000000011
5.30800000000011,246.008093271303,2901.03347111341,343.930048077,341.29177566182,4.86617030205488,1.01399563044717,91.5411622447473,2.55215883206306,1.54829674307553,91.683855526986,6.29114767939091,6.40407984001045,4.23641101648412,4.31245867483607,2.99695396350811,3.05027625953698,24902.2871566404,7662242.2020432,0.334699356458612,0.322756569074552,1.24,503.732141854731,2913.75084549655,10.7062405230808,1.5,5.30800000000011
5.30900000000011,245.994973911743,2901.02848955372,343.906733805029,341.26835412854,4.86561625337954,1.01388835488708,91.5314776572043,2.55187114368793,1.54813294118594,91.6741558432224,6.29081488493821,6.40374107157677,4.23618691522987,4.31223055074844,2.99679542810172,3.05011490344265,24900.9698543853,7661836.87827239,0.33459450677066,0.322649837233708,1.24,503.704985100781,2913.74789588433,10.7056811174443,1.5,5.30900000000011
5.31000000000011,245.981856466504,2901.02350872092,343.883423475249,341.244936589241,4.86506231871552,1.01378110080166,91.5217950083451,2.55158351418004,1.5479691720866,91.6644581011645,6.29048213950407,6.40340235304158,4.23596284698434,4.31200246026208,2.9966369160466,3.04995357111508,24899.6527461606,7661431.61420327,0.334489662628874,0.322543111038589,1.24,503.677832400369,2913.74494670413,10.7051217922164,1.5,5.31000000000011
5.31100000000011,245.968740935124,2901.01852861484,343.860117086605,341.221523042845,4.8645084980287,1.01367386818458,91.5121142975971,2.55129594352183,1.54780543576783,91.6547623002389,6.29014944307661,6.40306368439278,4.23573881173953,4.31177440336883,2.99647842733711,3.04979226254849,24898.3358319194,7661026.40982135,0.334384824032437,0.322436390488363,1.24,503.650683752501,2913.74199795585,10.7045625473781,1.5,5.31100000000011
5.31200000000011,245.955627317142,2901.01354923529,343.836814638038,341.198113488274,4.86395479128496,1.0135666570295,91.5024355243879,2.55100843169572,1.54764173221995,91.6450684398725,6.28981679564391,6.40272506561825,4.23551480948743,4.31154638006054,2.99631996196757,3.04963097773713,24897.0191116144,7660621.26511213,0.334279990980532,0.322329675582199,1.24,503.623539156182,2913.73904963938,10.7040033829103,1.5,5.31200000000011
5.31300000000011,245.942515612096,2901.0085705821,343.813516128492,341.174707924449,4.86340119845021,1.01345946733007,91.4927586881454,2.55072097868416,1.54747806143328,91.6353765194919,6.28948419719409,6.40238649670589,4.23529084022003,4.31131839032906,2.99616151993231,3.04946971667521,24895.7025851987,7660216.18006114,0.334175163472343,0.322222966319265,1.24,503.596398610418,2913.73610175461,10.7034442987938,1.5,5.31300000000011
5.31400000000011,245.929405819528,2901.0035926551,343.790221556911,341.151306350292,4.86284771949036,1.01335229907996,91.4830837882978,2.55043358446959,1.54731442339814,91.6256865385247,6.28915164771527,6.40204797764361,4.23506690392933,4.31109043416624,2.99600310122567,3.04930847935699,24894.3862526252,7659811.15465389,0.334070341507053,0.322116262698731,1.24,503.569262114216,2913.73315430145,10.7028852950095,1.5,5.31400000000011
5.31500000000011,245.916297938975,2900.99861545411,343.766930922239,341.127908764728,4.86229435437135,1.01324515227284,91.4734108242734,2.55014624903448,1.54715081810488,91.6159984963982,6.28881914719557,6.4017095084193,4.23484300060732,4.31086251156393,2.995844705842,3.0491472657767,24893.0701138468,7659406.18887593,0.333965525083846,0.322009564719766,1.24,503.542129666582,2913.73020727978,10.7023263715383,1.5,5.31500000000011
5.31600000000011,245.903191969978,2900.99363897896,343.74364422342,341.104515166679,4.8617411030591,1.01313802690239,91.4637397955007,2.54985897236128,1.54698724554382,91.6063123925402,6.2884866956231,6.40137108902089,4.234619130246,4.31063462251399,2.99568633377564,3.04898607592858,24891.7541688165,7659001.28271277,0.333860714201907,0.32190287238154,1.24,503.515001266524,2913.72726068951,10.7017675283611,1.5,5.31600000000011
5.31700000000011,245.890087912077,2900.98866322948,343.720361459401,341.081125555069,4.86118796551958,1.01303092296227,91.4540707014086,2.54957175443246,1.5468237057053,91.5966282263784,6.28815429298599,6.40103271943626,4.23439529283739,4.31040676700829,2.99552798502092,3.04882490980687,24890.4384174874,7658596.43614996,0.33375590886042,0.321796185683222,1.24,503.48787691305,2913.72431453053,10.7012087654587,1.5,5.31700000000011
5.31800000000011,245.87698576481,2900.98368820548,343.697082629126,341.057739928822,4.86063494171876,1.01292384044615,91.4444035414259,2.5492845952305,1.54666019857966,91.586945997341,6.28782193927237,6.40069439965335,4.23417148837348,4.31017894503868,2.9953696595722,3.04866376740582,24889.1228598124,7658191.64917304,0.333651109058568,0.321689504623982,1.24,503.460756605167,2913.72136880273,10.7006500828122,1.5,5.31800000000011
5.31900000000011,245.86388552772,2900.97871390679,343.67380773154,341.034358286863,4.86008203162261,1.01281677934772,91.4347383149821,2.54899749473788,1.54649672415726,91.5772657048563,6.28748963447037,6.40035612966008,4.23394771684629,4.30995115659703,2.99521135742382,3.04850264871967,24887.8074957446,7657786.92176756,0.333546314795538,0.32158282920299,1.24,503.433640341883,2913.71842350602,10.7000914804024,1.5,5.31900000000011
5.32000000000011,245.850787200344,2900.97374033325,343.65053676559,341.010980628115,4.85952923519714,1.01270973966066,91.4250750215065,2.54871045293709,1.54633328242844,91.567587348353,6.28715737856814,6.40001790944436,4.23372397824783,4.30972340167522,2.99505307857013,3.04834155374268,24886.492325237,7657382.25391907,0.333441526070514,0.321476159419417,1.24,503.406528122207,2913.71547864028,10.6995329582103,1.5,5.32000000000011
5.32100000000011,245.837690782225,2900.96876748467,343.627269730223,340.987606951506,4.85897655240835,1.01260272137865,91.4154136604287,2.54842346981062,1.54616987338355,91.5579109272597,6.28682517155381,6.39967973899414,4.23350027257011,4.30949568026511,2.99489482300548,3.04818048246909,24885.1773482426,7656977.64561312,0.33333674288268,0.321369495272432,1.24,503.379419945148,2913.71253420541,10.6989745162168,1.5,5.32100000000011
5.32200000000011,245.824596272903,2900.96379536088,343.604006624385,340.96423725596,4.85842398322226,1.01249572449537,91.4057542311788,2.54813654534099,1.54600649701295,91.5482364410056,6.28649301341553,6.39934161829733,4.23327659980515,4.30926799235857,2.99473659072422,3.04801943489316,24883.8625647147,7656573.09683529,0.333231965231223,0.321262836761207,1.24,503.352315809715,2913.70959020131,10.6984161544028,1.5,5.32200000000011
5.32300000000011,245.811503671918,2900.95882396171,343.580747447025,340.940871540403,4.85787152760491,1.01238874900451,91.3960967331868,2.54784967951069,1.54584315330701,91.5385638890198,6.28616090414146,6.39900354734189,4.23305295994497,4.30904033794749,2.99457838172072,3.04785841100913,24882.5479746062,7656168.60757113,0.333127193115328,0.321156183884913,1.24,503.325215714918,2913.70664662788,10.6978578727493,1.5,5.32300000000011
5.32400000000011,245.798412978811,2900.95385328697,343.557492197088,340.917509803762,4.85731918552235,1.01228179489976,91.386441165883,2.54756287230225,1.54567984225609,91.5288932707319,6.28582884371973,6.39866552611575,4.2328293529816,4.30881271702374,2.99442019598932,3.04769741081128,24881.2335778702,7655764.17780623,0.33302242653418,0.32104953664272,1.24,503.298119659766,2913.70370348501,10.6972996712371,1.5,5.32400000000011
5.32500000000011,245.785324193124,2900.94888333651,343.534240873524,340.894152044964,4.85676695694065,1.01217486217481,91.3767875286981,2.5472761236982,1.54551656385055,91.5192245855714,6.28549683213852,6.39832755460686,4.23260577890705,4.3085851295792,2.99426203352438,3.04753643429385,24879.91937446,7655359.80752615,0.332917665486965,0.320942895033799,1.24,503.27102764327,2913.7007607726,10.6967415498474,1.5,5.32500000000011
5.32600000000011,245.772237314396,2900.94391411014,343.510993475281,340.870798262936,4.85621484182586,1.01206795082337,91.3671358210628,2.54698943368105,1.54535331808078,91.5095578329682,6.28516486938598,6.39798963280315,4.23238223771336,4.30835757560577,2.99410389432027,3.04737548145111,24878.6053643286,7654955.49671648,0.33281290997287,0.320836259057323,1.24,503.24393966444,2913.69781849054,10.696183508561,1.5,5.32600000000011
5.32700000000011,245.759152342171,2900.93894560768,343.487750001308,340.847448456606,4.85566284014409,1.01196106083912,91.3574860424082,2.54670280223336,1.54519010493714,91.4998930123527,6.28483295545028,6.3976517606926,4.23215872939257,4.30813005509532,2.99394577837135,3.04721455227731,24877.2915474291,7654551.24536281,0.33270815999108,0.320729628712463,1.24,503.216855722288,2913.69487663873,10.6956255473589,1.5,5.32700000000011
5.32800000000011,245.746069275989,2900.93397782897,343.464510450554,340.824102624902,4.85511095186145,1.01185419221576,91.3478381921654,2.54641622933766,1.54502692441001,91.4902301231549,6.28450109031959,6.39731393826316,4.23193525393669,4.30790256803976,2.99378768567198,3.04705364676673,24875.9779237148,7654147.05345072,0.332603415540783,0.320623003998391,1.24,503.189775815824,2913.69193521706,10.6950676662221,1.5,5.32800000000011
